Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Prediction
10,77,8,49.7,6,243.46
9,76,1,49.1,2,206.47
10,56,8,29.7,3,175.16
2,49,10,29.1,8,149.42
7,77,10,46.3,7,222.86
8,43,4,40.5,8,209.64
8,45,10,50.6,2,221.86
5,70,4,37.9,1,152.78
10,52,7,44.4,3,213.71
3,71,8,27.1,2,130.22
3,48,2,27.6,6,130.56
5,85,10,72.6,8,289.87
3,62,8,72.2,5,267.36
4,57,3,71.3,8,277.33
3,49,5,41.3,7,177.68
5,44,1,29.4,6,146.68
10,68,2,32.0,3,172.53
6,41,8,67.5,5,274.3
8,44,1,51.7,5,225.9
8,83,6,18.8,8,160.55
7,80,10,27.1,6,167.5
8,38,2,45.0,8,221.0
9,59,9,25.1,1,148.36
4,69,5,67.3,7,259.98
4,71,1,53.3,6,205.1
3,45,8,55.6,5,219.39
6,76,8,70.5,5,275.19
10,60,2,19.1,6,151.61
9,86,5,24.6,1,155.68
2,65,6,50.4,1,172.9
6,52,9,36.8,1,161.27
4,86,4,26.3,5,148.09
7,73,10,55.5,8,252.62
5,50,10,21.8,5,134.43
3,88,7,54.3,3,198.72
10,56,6,58.2,2,248.59
3,90,4,71.1,8,263.54
4,57,4,47.6,4,186.37
3,77,9,59.9,6,230.21
5,72,4,34.1,6,163.6
6,65,7,34.1,7,179.08
9,41,4,35.8,5,189.11
10,39,6,68.1,3,286.92
10,83,4,36.3,1,180.16
4,49,1,37.7,2,144.08
6,62,7,52.1,8,232.84
6,74,1,22.0,6,140.31
7,59,3,32.3,2,151.21
4,73,4,29.9,7,152.2
4,89,9,37.2,8,184.89
5,44,3,71.9,6,279.22
4,73,8,71.8,7,277.44
10,72,5,35.9,4,192.18
10,60,7,60.4,7,278.12
7,67,1,26.3,7,155.39
2,84,5,41.1,2,159.23
7,78,1,61.9,5,243.19
3,41,2,72.9,7,273.83
10,83,10,59.2,5,267.47
7,74,3,70.5,7,283.14
7,75,6,44.8,3,194.15
8,43,4,44.5,8,221.15
4,38,4,47.2,5,194.64
8,48,1,27.6,5,156.03
2,81,8,19.5,4,126.64
6,53,5,43.7,3,183.67
5,40,8,34.1,3,155.65
4,83,8,41.2,1,167.38
6,70,8,24.6,8,159.36
8,38,10,30.6,3,168.04
5,59,4,39.7,8,188.35
5,78,1,53.1,1,187.94
3,65,1,34.3,7,151.87
9,64,6,27.1,6,172.86
7,84,10,37.2,1,174.82
10,75,4,29.2,1,161.21
4,65,9,17.7,1,110.81
7,80,4,27.6,7,165.89
7,49,2,67.4,2,256.3
10,59,2,57.1,2,238.53
10,90,7,43.3,5,219.77
8,48,8,57.6,6,257.95
8,43,3,17.1,8,144.54
4,50,6,43.7,8,196.62
2,74,4,64.9,2,216.85
2,85,9,25.4,3,136.76
6,63,3,27.2,1,130.56
5,49,7,70.1,2,260.6
4,80,4,60.4,6,229.41
4,77,6,63.6,4,234.29
2,89,10,72.3,3,251.02
5,58,9,70.1,2,261.21
5,59,3,68.8,5,261.35
9,79,10,31.4,1,168.98
10,43,8,59.0,1,252.6
5,88,4,18.8,4,140.21
3,38,4,41.9,6,176.63
2,38,4,37.1,3,142.39
9,49,9,37.5,4,196.27
2,56,1,33.1,5,132.95
6,85,10,57.3,7,246.38
7,70,4,35.6,6,180.35
8,69,8,44.1,3,201.55
10,64,6,40.9,5,212.02
7,70,3,65.9,7,269.72
5,42,1,69.0,6,267.53
7,65,1,18.5,6,133.06
6,47,1,45.7,5,194.68
9,56,8,52.6,6,245.85
6,70,3,64.5,2,237.29
10,68,3,54.2,4,239.06
9,50,6,18.2,4,139.39
7,86,8,41.5,6,202.1
8,38,8,38.9,1,179.52
6,52,8,28.3,2,141.39
8,86,6,32.4,1,166.88
5,69,3,42.5,8,194.41
9,46,8,27.3,2,157.7
5,71,7,71.0,3,261.98
10,47,1,49.4,1,211.59
10,59,1,34.8,5,188.16
7,77,3,26.1,6,156.84
5,82,1,66.5,5,245.04
3,88,8,64.3,5,235.75
2,48,8,69.5,6,261.51
10,86,5,31.4,7,194.0
3,62,3,32.6,4,136.61
4,40,10,56.5,7,240.61
10,62,1,60.7,1,243.18
4,72,9,18.6,7,134.26
8,51,8,28.6,4,164.26
8,43,4,59.1,8,266.88
10,65,6,67.2,3,278.98
5,57,9,22.6,4,130.38
7,73,7,56.1,5,235.76
10,49,8,26.0,1,155.76
6,87,4,59.0,5,232.81
9,73,8,18.4,1,138.22
5,63,9,21.9,2,124.24
3,72,6,46.1,2,169.39
7,67,9,59.2,6,253.64
3,67,4,27.3,6,135.74
4,44,10,40.0,4,174.58
9,46,3,59.3,7,266.75
2,87,4,53.6,8,207.43
3,56,6,22.6,1,106.74
5,38,1,66.0,1,236.56
6,80,9,28.0,1,148.66
6,74,10,25.9,6,157.29
7,52,5,56.5,7,247.81
10,75,10,26.3,1,160.95
10,55,3,20.1,1,132.35
10,89,8,70.6,2,281.72
6,74,5,33.5,2,154.83
6,68,7,24.6,4,141.3
2,66,1,48.9,7,185.49
8,88,1,68.8,7,277.11
8,85,9,66.8,4,269.64
2,64,8,63.4,2,220.66
8,75,7,45.6,5,213.51
5,79,3,40.1,5,174.14
8,89,1,29.2,2,160.7
8,52,6,15.5,2,116.84
3,88,6,49.0,8,204.08
5,58,3,33.7,8,170.57
2,77,1,29.7,3,130.98
8,46,1,20.8,1,118.76
3,86,7,72.9,6,265.83
10,73,10,27.2,2,166.74
9,44,1,29.3,2,152.91
7,69,10,39.5,7,204.44
6,53,6,49.0,4,206.26
2,39,5,60.0,2,211.54
5,68,10,60.1,4,237.25
2,84,8,35.1,4,156.09
5,52,3,70.1,2,253.87
6,50,10,24.5,7,157.5
4,54,8,68.9,3,255.83
2,53,10,45.9,4,179.73
7,60,9,47.2,8,228.7
7,39,4,15.5,1,102.47
10,66,9,32.8,4,189.66
4,88,2,40.0,3,168.1
5,38,4,70.6,2,259.18
6,51,4,27.6,2,133.64
2,76,9,16.3,2,113.85
4,42,2,56.6,6,224.71
10,84,8,16.5,2,151.31
6,55,8,68.3,3,264.99
9,40,8,52.8,2,232.63
5,56,2,27.8,4,134.29
3,56,1,66.8,8,254.74
6,74,7,51.7,1,198.67
4,77,7,51.2,7,212.82
3,89,5,51.8,2,188.01
9,45,7,60.4,4,262.81
4,76,5,68.3,5,252.35
10,67,3,21.9,1,140.99
10,72,2,26.0,3,158.03
7,79,4,64.4,2,241.8
6,44,2,61.2,2,232.34
8,66,5,57.4,6,248.21
7,64,8,22.9,2,134.86
4,59,8,66.3,6,259.42
7,65,10,58.1,3,238.82
3,83,3,16.9,4,124.92
7,74,2,66.7,2,247.47
4,73,5,48.5,1,175.68
3,87,10,65.3,2,230.66
6,43,8,42.1,7,203.42
6,76,6,30.2,3,153.4
5,88,4,16.1,3,134.23
7,67,2,41.7,5,189.34
7,46,7,41.9,5,197.41
6,58,7,56.3,3,224.93
10,42,4,53.7,1,230.76
3,65,10,29.1,1,129.49
3,60,6,39.4,4,159.0
9,66,5,39.9,4,196.79
10,84,10,27.0,6,185.11
7,78,2,27.1,3,149.16
6,76,2,58.8,4,225.19
7,41,6,46.3,5,211.17
8,62,9,23.8,6,161.97
3,55,8,33.0,7,158.67
6,78,1,18.0,1,124.05
5,40,10,58.3,1,225.7
2,46,10,15.6,3,92.14
5,78,9,58.9,7,243.01
5,38,5,66.6,6,266.29
9,65,4,54.4,4,234.77
6,80,8,24.4,7,158.27
8,61,4,47.7,8,229.06
7,55,8,50.1,7,231.17
6,71,6,41.3,6,192.44
5,69,2,21.9,1,118.68
4,71,8,28.0,4,142.09
5,70,8,61.5,2,229.34
10,38,7,40.0,3,201.7
10,87,8,19.8,7,172.74
5,89,7,70.7,2,251.95
4,50,4,57.3,6,227.68
8,69,3,66.3,5,268.11
6,88,4,52.0,2,200.63
4,89,1,26.6,5,148.47
8,51,7,29.7,2,156.39
2,88,8,67.2,7,248.04
6,47,4,35.7,2,155.71
4,41,8,66.9,6,265.6
4,65,10,63.2,5,246.6
8,85,6,18.6,5,153.29
6,67,1,24.8,8,150.01
8,50,6,59.6,4,251.98
10,61,5,35.6,2,182.07
6,77,5,60.7,6,244.15
8,51,5,53.6,2,222.47
3,85,4,53.7,6,204.65
5,38,6,17.3,1,97.65
6,89,8,31.6,1,160.62
2,90,6,31.6,8,162.65
5,51,7,29.7,6,156.21
2,45,7,17.5,3,92.17
6,88,9,71.5,1,258.85
8,85,7,31.1,2,167.66
2,43,7,25.0,5,119.83
10,61,6,53.2,4,240.8
2,57,2,45.5,7,178.65
8,73,3,39.3,3,181.15
10,77,2,66.1,7,284.29
5,82,9,29.4,5,160.1
7,49,7,48.8,4,213.9
5,45,4,24.1,5,131.95
9,82,3,18.8,5,153.01
9,69,4,39.5,3,189.52
6,58,6,27.8,5,151.15
5,72,6,16.8,2,119.77
7,67,10,53.0,2,217.77
4,82,1,59.5,4,212.78
9,75,3,20.8,6,154.88
9,44,9,17.8,6,151.94
6,64,4,20.5,2,121.69
3,52,8,33.4,3,140.99
6,83,6,26.4,2,147.38
9,83,9,53.2,6,248.06
4,53,10,17.4,5,116.24
5,44,1,47.2,4,190.0
8,46,1,63.1,7,270.17
5,53,3,35.2,1,141.81
4,53,2,46.6,7,194.73
3,82,3,36.9,4,157.7
8,48,1,55.8,6,242.2
9,47,1,54.3,8,252.38
2,53,2,69.3,7,254.58
3,42,2,51.0,1,179.01
3,86,1,52.5,6,197.16
3,75,2,15.9,4,115.42
4,54,3,59.9,6,233.34
5,49,9,40.2,1,164.85
8,40,5,42.2,5,202.82
7,46,10,23.5,6,156.41
8,67,3,18.3,2,127.8
3,67,2,17.4,1,102.73
8,76,9,60.9,2,244.57
5,71,9,25.5,8,156.93
2,76,4,19.7,8,129.81
2,38,5,22.4,2,95.78
4,58,7,21.7,4,120.4
3,73,10,36.9,7,172.22
8,88,8,33.0,6,186.82
10,62,3,28.9,2,160.91
6,74,4,30.1,7,163.89
5,80,5,65.6,5,248.56
2,90,2,21.3,2,127.64
8,52,8,52.5,4,231.96
8,72,5,32.7,1,158.08
2,71,1,35.5,5,144.5
10,65,5,29.8,5,180.36
2,47,7,29.5,2,118.53
4,38,8,54.7,4,219.53
3,78,3,44.9,4,171.15
2,77,9,65.0,4,232.66
7,56,1,58.9,2,226.27
9,38,6,29.9,4,171.31
5,73,2,59.3,5,226.24
9,38,10,21.6,8,172.81
4,70,5,64.7,8,255.98
2,47,5,26.4,7,130.07
4,85,1,60.3,7,228.68
7,45,4,26.5,2,137.03
4,42,10,61.4,7,255.54
4,88,4,23.0,8,152.63
5,46,10,15.3,2,102.99
10,82,1,63.8,5,266.82
5,75,2,17.5,5,127.78
3,49,4,57.3,7,226.62
9,64,6,27.2,5,168.43
5,78,7,57.7,6,232.12
9,75,2,59.6,1,231.93
6,74,10,72.2,6,288.42
4,73,10,30.9,4,151.22
2,67,8,29.3,6,139.79
9,62,4,53.1,8,250.06
3,83,10,54.7,2,199.71
4,74,6,59.3,2,212.75
3,44,2,36.4,5,150.35
10,74,3,29.0,5,175.17
8,53,8,31.7,8,191.47
5,59,4,70.0,5,266.58
6,58,6,59.9,6,248.16
7,63,8,67.5,6,279.42
4,65,4,49.3,1,176.23
8,47,1,48.1,4,209.31
10,68,2,28.8,6,177.92
8,52,4,56.8,7,253.06
8,47,5,46.3,8,227.2
6,78,1,48.0,3,189.19
7,38,5,45.2,2,193.72
6,61,3,26.2,5,142.38
6,90,2,35.9,2,166.83
10,75,1,66.0,8,287.51
10,56,8,16.8,7,158.84
5,64,9,22.3,4,131.67
4,45,8,38.9,3,163.51
5,64,10,40.9,5,186.25
3,85,4,28.6,2,138.81
8,88,7,37.2,6,195.35
2,47,8,16.6,6,103.11
4,68,6,42.1,2,163.91
4,38,10,20.1,5,123.58
2,38,2,64.9,4,230.9
4,65,5,36.8,5,161.45
10,65,10,24.7,7,183.2
9,45,5,58.3,2,244.65
5,51,7,70.4,3,265.43
9,56,9,59.5,6,269.04
5,61,1,49.2,1,178.39
9,58,3,47.2,6,223.19
2,88,10,69.9,7,259.76
3,63,3,69.1,6,254.12
4,72,3,51.0,7,206.47
3,57,4,62.2,7,239.91
9,45,5,58.0,3,248.14
9,74,6,26.3,6,170.59
5,62,1,26.1,8,146.94
6,46,8,29.0,5,157.45
4,90,6,36.3,8,180.49
5,52,7,52.5,3,208.8
7,56,10,64.0,8,282.05
10,80,1,62.2,4,257.78
6,64,8,45.7,8,216.8
8,78,8,68.9,2,267.8
9,86,10,44.1,8,234.15
10,68,4,50.9,7,245.65
5,58,2,51.1,8,217.77
8,41,9,26.5,7,174.09
5,88,8,49.6,2,195.22
5,75,7,57.5,7,236.3
6,80,10,57.7,4,233.42
6,38,2,68.9,3,261.23
5,88,2,25.4,1,140.04
4,87,1,24.2,2,135.39
4,66,8,51.7,4,202.67
8,41,2,23.3,5,145.86
8,67,2,48.2,1,194.55
6,44,5,56.2,1,216.57
6,77,5,37.0,1,160.73
4,82,1,61.6,2,211.08
6,75,8,40.2,2,173.98
10,63,3,60.3,2,248.99
2,57,9,22.0,5,116.87
10,46,3,59.3,8,276.79
6,40,9,70.2,1,266.52
8,77,7,21.5,1,141.12
6,68,5,55.7,6,230.8
9,85,2,19.9,4,153.53
5,78,5,43.2,7,194.46
9,84,8,35.2,1,177.76
8,62,8,61.6,6,266.85
2,39,7,58.1,1,204.38
2,42,3,59.1,5,218.01
8,78,3,15.8,3,135.82
2,56,9,72.5,3,257.32
5,44,1,58.9,7,240.19
2,57,1,26.2,2,108.26
4,60,1,50.9,1,178.24
5,54,3,52.6,7,220.57
2,64,3,69.6,8,258.55
3,82,7,38.9,5,168.54
4,86,1,21.4,1,128.21
2,69,7,67.5,1,226.58
3,53,3,35.2,8,162.05
3,76,8,37.9,5,164.27
5,54,6,70.4,6,276.54
8,47,6,15.2,4,124.93
10,53,1,22.8,2,141.48
3,69,1,26.3,5,129.16
2,70,10,37.0,7,166.55
7,88,7,47.4,2,198.8
4,89,5,59.5,8,237.06
6,80,10,54.5,1,210.86
9,90,7,24.7,8,181.21
9,70,1,15.8,4,134.66
9,41,10,51.3,7,252.39
4,69,2,72.2,8,275.5
2,89,2,65.2,8,236.62
3,47,4,57.0,2,203.97
7,45,10,50.2,1,210.39
4,90,10,55.0,1,202.93
10,41,1,41.0,6,209.88
2,59,1,21.6,6,112.02
3,76,6,46.6,4,179.56
6,53,7,67.4,3,261.24
8,61,2,26.6,6,159.35
4,55,7,57.5,4,222.43
8,74,2,35.2,1,161.49
2,41,5,60.4,6,229.89
3,38,6,63.4,1,225.08
6,89,4,36.5,3,172.27
5,65,2,20.4,1,113.08
7,39,8,32.4,5,173.08
9,56,6,58.8,3,249.17
4,85,7,27.3,6,154.59
5,48,1,36.0,1,141.1
4,74,6,68.9,2,242.88
6,69,5,71.7,2,263.13
7,40,8,27.4,1,140.68
6,71,5,29.6,8,168.56
7,53,7,41.2,7,204.82
5,40,4,66.8,6,265.51
3,89,4,46.7,5,185.61
2,65,7,36.5,1,137.06
3,83,5,63.1,5,228.5
7,87,10,72.0,7,294.51
7,83,3,25.4,6,158.88
4,47,9,38.9,2,159.98
6,79,9,41.4,2,179.25
5,83,4,69.0,5,257.01
8,87,10,19.9,2,152.09
5,42,9,60.5,1,230.71
5,50,10,25.2,2,129.58
6,54,3,27.2,7,154.56
3,81,10,28.5,1,138.56
10,56,1,65.7,8,291.66
9,87,9,24.2,1,159.15
4,57,6,70.2,4,260.44
10,68,8,58.5,3,253.66
10,43,3,54.3,4,244.22
10,54,7,41.6,7,224.87
4,38,6,21.4,6,125.97
7,72,10,30.1,8,183.55
7,68,3,35.4,3,164.26
5,82,6,27.5,2,144.63
3,66,5,65.8,4,236.93
9,69,1,23.8,5,152.84
9,47,10,36.5,1,180.94
6,56,7,35.8,5,174.39
10,87,3,71.4,4,286.43
8,51,10,63.0,2,259.33
10,46,7,28.1,7,188.23
5,41,2,42.1,8,193.96
6,41,6,33.2,6,170.69
9,47,2,30.8,1,153.73
2,83,1,69.1,2,223.85
9,74,4,52.5,4,229.52
10,79,7,59.2,3,253.72
7,43,3,57.2,4,236.2
10,89,2,16.6,3,153.83
6,54,8,24.0,8,157.87
8,89,9,48.4,3,214.53
5,87,5,30.4,1,149.73
10,85,4,21.7,3,159.25
10,40,3,25.8,8,180.88
6,85,6,40.4,8,199.26
10,68,9,67.6,8,306.0
6,90,5,20.8,1,141.8
5,59,3,65.3,5,250.33
8,59,10,48.8,6,231.45
9,44,4,18.1,3,131.54
3,69,3,28.3,8,144.25
5,49,1,72.7,8,286.53
6,57,10,64.3,1,245.86
2,47,5,39.1,6,161.08
7,67,5,60.1,7,255.13
7,55,3,29.6,1,139.21
5,66,5,72.4,7,282.62
3,48,2,19.8,1,92.08
5,70,8,19.2,4,128.34
8,61,10,20.2,6,153.65
7,52,1,43.3,1,173.76
7,66,3,24.5,3,137.67
4,51,3,15.4,7,110.33
2,85,4,66.7,7,240.93
3,66,5,60.3,4,219.62
6,86,10,20.6,1,141.97
4,42,1,54.6,3,203.55
6,80,6,41.7,7,198.15
9,45,9,62.0,4,270.52
6,75,4,62.9,7,254.61
4,72,3,34.5,2,144.95
5,90,5,33.9,4,167.35
2,69,6,16.0,8,119.91
10,85,6,69.5,3,280.88
2,48,1,15.7,6,93.63
3,76,5,32.9,2,142.03
8,72,7,16.3,3,134.43
8,55,5,56.4,3,234.67
8,58,10,29.7,8,188.91
8,88,1,53.1,8,239.11
5,49,4,42.1,2,168.05
10,77,1,41.0,7,214.25
3,79,6,58.8,4,213.16
3,45,6,59.6,8,242.29
2,55,6,41.4,7,172.26
8,78,6,46.3,3,204.53
5,84,10,20.2,4,143.37
10,66,6,27.2,1,155.96
6,42,7,59.0,5,246.49
4,56,8,51.4,5,208.84
10,61,4,47.8,4,223.18
10,46,4,19.6,4,146.63
4,85,6,37.7,7,177.17
10,66,8,63.0,7,286.15
5,73,2,37.9,3,158.74
8,78,4,37.5,1,170.42
10,52,4,66.5,4,281.81
6,79,2,33.0,2,154.01
6,63,7,26.5,1,132.93
8,74,4,60.2,1,231.22
8,81,8,17.1,4,146.65
9,46,7,59.0,8,275.77
5,46,4,41.2,6,183.79
9,77,4,61.0,1,238.7
9,53,9,51.4,7,248.76
2,71,3,49.1,5,179.49
6,82,2,22.6,4,142.57
8,83,4,48.6,8,231.31
3,48,4,53.6,1,188.54
4,80,1,27.3,3,136.92
10,48,9,32.1,5,192.62
9,66,7,69.7,1,273.4
7,79,8,42.1,3,189.7
6,85,2,35.9,2,163.62
7,61,3,18.3,8,141.31
6,45,2,18.0,6,123.46
2,80,2,55.1,2,183.08
6,39,8,46.6,5,209.71
7,54,4,35.5,3,166.12
8,62,5,47.2,7,224.45
10,39,9,40.8,8,229.73
2,73,4,62.2,2,208.7
8,53,2,60.6,5,252.99
8,76,6,42.1,1,183.73
3,46,2,47.6,7,193.98
7,90,6,20.7,1,146.29
3,63,9,38.2,3,156.14
8,39,1,48.6,2,204.14
6,81,10,54.6,1,211.27
5,81,9,57.8,1,212.62
3,86,5,38.4,2,159.41
9,65,8,44.4,8,232.23
10,41,1,26.3,3,155.81
9,73,5,33.4,4,179.05
4,74,9,72.5,6,276.42
8,80,5,51.3,2,211.95
10,71,7,23.1,3,156.61
10,43,4,45.6,4,218.36
4,86,2,53.2,2,190.17
8,68,3,15.0,7,138.45
7,78,8,49.2,2,204.32
3,76,9,53.4,3,197.81
5,51,6,38.6,7,183.65
7,82,9,54.4,2,219.89
9,55,4,32.5,4,175.3
5,87,8,48.0,8,216.52
3,62,9,64.7,1,227.8
3,77,5,20.1,1,117.74
3,87,3,37.5,4,162.1
3,80,2,26.8,6,141.53
9,79,1,17.2,1,135.88
8,71,5,34.7,2,166.88
3,69,2,61.2,5,221.74
2,86,4,26.0,4,137.02
5,43,7,32.0,6,162.54
7,87,2,40.7,7,195.86
5,70,8,33.6,7,172.81
7,54,1,57.2,3,225.91
9,70,1,20.8,2,137.11
10,42,6,41.5,5,213.75
7,86,9,54.9,3,225.91
7,57,3,23.2,4,135.88
7,45,6,40.3,2,177.85
9,44,1,20.5,4,138.38
7,42,9,60.5,1,241.93
4,39,1,66.8,7,259.72
2,90,4,27.3,3,139.7
10,47,9,34.7,7,209.1
6,69,1,21.4,5,132.87
4,44,5,32.8,5,150.76
10,75,2,71.1,2,278.37
5,38,2,47.9,6,204.16
5,55,10,57.9,6,242.69
3,64,1,64.1,2,217.4
9,83,7,36.3,7,203.87
6,62,2,46.0,2,180.66
5,78,3,32.8,7,164.71
2,74,6,56.0,4,200.37
5,59,2,45.5,8,201.19
8,79,2,45.7,1,187.64
6,45,9,28.1,8,170.57
9,49,5,65.6,3,271.02
9,63,2,29.5,2,154.75
7,77,10,48.2,5,218.63
7,85,5,51.6,2,206.48
6,85,10,69.5,4,268.08
10,67,3,72.0,3,289.24
2,68,7,53.6,7,208.49
8,73,4,55.2,5,235.25
10,49,3,28.5,1,155.25
10,81,6,22.1,5,165.1
7,38,3,57.1,4,237.04
10,44,3,15.2,7,147.31
8,47,2,42.1,3,187.54
4,70,10,20.2,7,136.6
8,41,10,19.4,3,137.44
8,70,5,62.6,3,250.19
5,78,7,50.0,1,188.83
9,53,6,15.4,8,150.54
3,88,7,32.9,7,166.24
9,51,7,17.4,5,143.36
9,54,6,68.6,2,276.14
9,41,2,24.6,5,155.72
2,38,9,50.2,5,200.28
8,79,2,44.6,3,194.04
4,83,4,55.4,7,219.8
6,62,2,59.4,4,230.82
10,80,10,27.9,2,170.19
5,85,4,24.0,1,137.06
7,63,6,21.7,8,154.93
3,59,8,60.7,1,214.29
4,49,2,28.5,3,125.23
2,43,7,58.4,6,226.15
3,59,7,26.2,7,138.67
8,87,3,71.3,1,261.25
8,63,10,37.5,1,177.19
4,72,2,53.8,6,207.9
2,84,6,42.3,3,165.54
10,44,4,17.5,4,140.93
10,81,1,71.9,5,291.17
8,74,10,57.4,6,254.7
5,81,2,60.8,5,228.82
3,85,1,36.1,3,153.13
3,71,6,30.9,7,150.86
8,81,1,24.8,2,147.32
9,46,5,59.7,6,266.41
9,76,4,72.7,2,280.28
7,46,3,53.1,8,240.25
4,48,7,27.2,3,129.02
6,60,4,16.1,4,116.59
3,42,10,15.6,4,100.29
10,81,7,70.3,8,308.13
4,43,9,72.3,6,283.46
8,43,10,61.5,1,251.82
5,68,3,45.6,1,170.12
3,70,1,49.1,7,192.04
9,50,1,47.7,5,217.45
3,64,4,68.2,3,239.15
5,82,9,50.5,8,224.83
2,45,10,65.4,3,239.34
10,38,2,63.2,8,288.36
3,86,10,55.9,8,228.46
6,71,3,44.6,1,173.61
9,77,9,70.2,2,279.36
7,82,4,29.6,1,152.47
10,59,5,55.7,3,242.9
8,59,7,32.4,5,177.76
10,63,5,29.6,7,189.23
6,52,4,57.3,4,229.79
2,87,4,25.3,7,144.95
10,74,7,60.1,5,265.61
9,66,3,31.3,7,184.57
9,53,8,25.4,1,147.77
10,81,4,43.2,7,224.59
9,42,6,17.6,2,128.43
3,62,10,56.2,4,215.38
4,39,2,39.4,6,171.35
7,43,9,60.3,7,267.46
9,70,2,60.0,5,252.3
8,86,8,25.9,7,174.18
8,73,3,55.9,7,245.09
7,78,9,56.0,8,252.47
2,78,9,43.9,7,184.21
4,90,10,51.1,6,213.05
7,87,5,40.0,6,193.62
9,83,5,31.8,8,193.4
2,49,4,48.9,7,194.4
5,45,5,53.8,3,211.88
4,65,7,62.3,8,252.67
3,78,9,27.0,2,135.5
5,67,7,35.9,3,158.87
3,68,8,20.1,5,123.29
9,48,10,59.3,1,249.78
6,48,1,22.1,4,123.72
10,62,8,19.5,2,142.93
2,47,2,44.8,7,179.12
4,68,7,40.1,8,187.42
9,84,6,36.1,5,192.46
5,82,4,45.3,2,178.15
6,65,1,58.5,6,234.63
7,66,6,50.3,6,223.29
7,41,6,27.5,3,147.41
5,64,10,44.0,1,175.9
9,44,8,58.4,6,266.88
10,86,7,22.5,7,176.23
2,42,6,24.4,6,121.45
2,38,7,15.5,1,77.76
8,72,5,36.1,3,175.38
9,58,9,29.2,4,173.62
10,66,3,35.5,2,178.83
5,54,6,51.7,3,204.3
2,69,4,64.8,7,239.1
4,44,3,67.9,2,243.13
5,69,7,67.3,3,250.86
10,46,3,24.2,1,143.58
5,81,4,43.3,5,184.02
9,38,6,43.2,5,213.44
3,50,3,63.0,5,233.94
10,66,1,20.8,1,136.44
9,74,6,15.6,3,138.53
3,79,10,58.1,4,217.21
5,48,9,37.8,4,171.8
6,67,8,44.8,2,186.13
2,43,7,41.2,7,176.11
7,49,8,55.6,6,245.67
2,64,10,28.7,5,136.16
7,59,10,20.8,7,153.68
10,52,8,72.9,6,316.25
8,46,8,56.4,2,236.97
2,81,1,46.9,7,180.45
6,78,3,60.1,1,216.85
2,86,1,39.5,7,167.92
3,46,3,65.3,3,233.25
3,76,2,53.5,7,205.41
2,64,6,46.6,4,172.98
10,38,5,41.4,2,198.91
5,45,10,42.5,3,183.5
4,48,10,30.6,5,152.06
3,68,5,40.3,3,156.34
3,80,5,42.8,5,173.29
2,44,6,42.3,5,168.97
4,43,10,34.4,1,143.87
6,41,10,28.7,1,140.81
9,61,9,27.2,7,182.25
8,76,7,55.9,6,246.22
8,41,6,68.0,1,266.73
9,59,9,23.4,3,153.14
4,75,7,53.7,7,219.64
3,65,1,55.3,4,198.33
10,45,2,16.1,7,148.29
9,73,1,65.1,3,257.24
6,87,6,32.0,8,178.96
2,87,1,23.2,5,133.93
5,81,6,25.7,2,140.55
8,63,8,15.2,5,133.86
4,55,3,28.3,1,118.81
5,51,4,37.2,1,148.73
2,82,8,21.5,4,130.25
5,76,6,42.5,4,180.01
8,78,3,32.7,1,159.82
10,82,9,32.8,1,177.23
3,80,9,62.9,8,247.68
7,90,1,57.3,6,234.79
3,81,6,62.1,5,227.33
3,50,2,72.0,3,251.72
3,48,10,63.1,2,232.38
5,83,3,37.0,2,161.25
3,52,2,29.7,7,140.94
9,88,4,22.2,7,169.41
8,50,8,62.7,3,260.2
8,67,8,49.7,2,212.1
8,85,2,31.6,2,163.95
7,63,1,26.2,7,155.15
4,84,4,38.4,2,161.41
6,88,9,71.7,8,290.54
6,64,1,26.5,1,127.87
5,57,1,67.9,8,269.49
2,64,9,40.8,4,161.84
9,44,3,70.0,2,278.47
8,49,6,43.3,1,187.55
8,82,8,37.0,4,186.83
10,86,2,52.9,5,238.6
6,57,6,39.8,6,188.49
6,38,9,20.7,7,145.67
6,43,10,19.5,3,125.17
5,79,9,72.3,5,275.74
3,40,7,27.8,4,129.1
3,43,7,51.6,1,188.22
5,72,4,47.8,8,210.26
9,74,8,17.1,4,145.22
5,43,10,58.5,4,238.82
8,67,7,69.4,1,266.43
7,60,2,61.8,4,244.69
10,65,9,50.7,8,257.15
8,43,6,54.2,7,249.95
6,70,4,22.8,1,126.95
3,56,7,50.7,3,190.54
6,90,9,33.7,4,175.17
9,43,10,49.9,4,234.52
7,85,1,34.3,5,173.05
10,85,6,49.0,2,219.76
3,60,1,24.7,6,123.43
10,70,7,20.0,1,142.67
3,84,1,16.5,1,116.73
2,53,9,20.4,4,108.1
5,69,10,56.5,3,221.2
5,75,9,46.1,7,208.22
5,39,1,70.9,2,255.73
5,76,1,36.0,5,161.9
6,89,2,38.7,1,168.86
2,54,8,53.3,6,208.52
3,60,9,23.5,4,122.92
4,54,2,29.7,2,123.86
9,82,6,61.7,2,248.0
8,70,6,19.7,6,148.03
9,53,8,53.1,5,243.79
10,46,10,52.1,2,237.7
8,44,2,17.9,3,121.75
6,64,2,26.3,1,128.41
10,47,10,37.3,6,212.93
6,42,5,47.3,3,197.96
8,57,2,36.2,2,166.7
9,70,7,33.5,5,186.98
4,40,2,36.5,1,139.71
